filename,speech_name,noise_name,realization,SNR
F200603_SNOW4_0,F200603,SNOW,4,0.0
F200603_SNOW4_5,F200603,SNOW,4,5.0
F200603_SNOW4_10,F200603,SNOW,4,10.0
F200603_SNOW4_20,F200603,SNOW,4,20.0
F200603_SNOW4_inf,F200603,SNOW,4,inf
F200603_VACUUM0_-20,F200603,VACUUM,0,-20.0
F200603_VACUUM0_-10,F200603,VACUUM,0,-10.0
F200603_VACUUM0_-5,F200603,VACUUM,0,-5.0
F200603_VACUUM0_0,F200603,VACUUM,0,0.0
F200603_VACUUM0_5,F200603,VACUUM,0,5.0
F200603_VACUUM0_10,F200603,VACUUM,0,10.0
F200603_VACUUM0_20,F200603,VACUUM,0,20.0
F200603_VACUUM0_inf,F200603,VACUUM,0,inf
F200603_VACUUM1_-20,F200603,VACUUM,1,-20.0
F200603_VACUUM1_-10,F200603,VACUUM,1,-10.0
F200603_VACUUM1_-5,F200603,VACUUM,1,-5.0
F200603_VACUUM1_0,F200603,VACUUM,1,0.0
F200603_VACUUM1_5,F200603,VACUUM,1,5.0
F200603_VACUUM1_10,F200603,VACUUM,1,10.0
F200603_VACUUM1_20,F200603,VACUUM,1,20.0
F200603_VACUUM1_inf,F200603,VACUUM,1,inf
F200603_VACUUM2_-20,F200603,VACUUM,2,-20.0
F200603_VACUUM2_-10,F200603,VACUUM,2,-10.0
F200603_VACUUM2_-5,F200603,VACUUM,2,-5.0
F200603_VACUUM2_0,F200603,VACUUM,2,0.0
F200603_VACUUM2_5,F200603,VACUUM,2,5.0
F200603_VACUUM2_10,F200603,VACUUM,2,10.0
F200603_VACUUM2_20,F200603,VACUUM,2,20.0
F200603_VACUUM2_inf,F200603,VACUUM,2,inf
F200603_VACUUM3_-20,F200603,VACUUM,3,-20.0
F200603_VACUUM3_-10,F200603,VACUUM,3,-10.0
F200603_VACUUM3_-5,F200603,VACUUM,3,-5.0
F200603_VACUUM3_0,F200603,VACUUM,3,0.0
F200603_VACUUM3_5,F200603,VACUUM,3,5.0
F200603_VACUUM3_10,F200603,VACUUM,3,10.0
F200603_VACUUM3_20,F200603,VACUUM,3,20.0
F200603_VACUUM3_inf,F200603,VACUUM,3,inf
F200603_VACUUM4_-20,F200603,VACUUM,4,-20.0
F200603_VACUUM4_-10,F200603,VACUUM,4,-10.0
F200603_VACUUM4_-5,F200603,VACUUM,4,-5.0
F200603_VACUUM4_0,F200603,VACUUM,4,0.0
F200603_VACUUM4_5,F200603,VACUUM,4,5.0
F200603_VACUUM4_10,F200603,VACUUM,4,10.0
F200603_VACUUM4_20,F200603,VACUUM,4,20.0
F200603_VACUUM4_inf,F200603,VACUUM,4,inf
F200603_WASHING0_-20,F200603,WASHING,0,-20.0
F200603_WASHING0_-10,F200603,WASHING,0,-10.0
F200603_WASHING0_-5,F200603,WASHING,0,-5.0
F200603_WASHING0_0,F200603,WASHING,0,0.0
F200603_WASHING0_5,F200603,WASHING,0,5.0
F200603_WASHING0_10,F200603,WASHING,0,10.0
F200603_WASHING0_20,F200603,WASHING,0,20.0
F200603_WASHING0_inf,F200603,WASHING,0,inf
F200603_WASHING1_-20,F200603,WASHING,1,-20.0
F200603_WASHING1_-10,F200603,WASHING,1,-10.0
F200603_WASHING1_-5,F200603,WASHING,1,-5.0
F200603_WASHING1_0,F200603,WASHING,1,0.0
F200603_WASHING1_5,F200603,WASHING,1,5.0
F200603_WASHING1_10,F200603,WASHING,1,10.0
F200603_WASHING1_20,F200603,WASHING,1,20.0
F200603_WASHING1_inf,F200603,WASHING,1,inf
F200603_WASHING2_-20,F200603,WASHING,2,-20.0
F200603_WASHING2_-10,F200603,WASHING,2,-10.0
F200603_WASHING2_-5,F200603,WASHING,2,-5.0
F200603_WASHING2_0,F200603,WASHING,2,0.0
F200603_WASHING2_5,F200603,WASHING,2,5.0
F200603_WASHING2_10,F200603,WASHING,2,10.0
F200603_WASHING2_20,F200603,WASHING,2,20.0
F200603_WASHING2_inf,F200603,WASHING,2,inf
F200603_WASHING3_-20,F200603,WASHING,3,-20.0
F200603_WASHING3_-10,F200603,WASHING,3,-10.0
F200603_WASHING3_-5,F200603,WASHING,3,-5.0
F200603_WASHING3_0,F200603,WASHING,3,0.0
F200603_WASHING3_5,F200603,WASHING,3,5.0
F200603_WASHING3_10,F200603,WASHING,3,10.0
F200603_WASHING3_20,F200603,WASHING,3,20.0
F200603_WASHING3_inf,F200603,WASHING,3,inf
F200603_WASHING4_-20,F200603,WASHING,4,-20.0
F200603_WASHING4_-10,F200603,WASHING,4,-10.0
F200603_WASHING4_-5,F200603,WASHING,4,-5.0
F200603_WASHING4_0,F200603,WASHING,4,0.0
F200603_WASHING4_5,F200603,WASHING,4,5.0
F200603_WASHING4_10,F200603,WASHING,4,10.0
F200603_WASHING4_20,F200603,WASHING,4,20.0
F200603_WASHING4_inf,F200603,WASHING,4,inf
F200604_SNOW0_-20,F200604,SNOW,0,-20.0
F200604_SNOW0_-10,F200604,SNOW,0,-10.0
F200604_SNOW0_-5,F200604,SNOW,0,-5.0
F200604_SNOW0_0,F200604,SNOW,0,0.0
F200604_SNOW0_5,F200604,SNOW,0,5.0
F200604_SNOW0_10,F200604,SNOW,0,10.0
F200604_SNOW0_20,F200604,SNOW,0,20.0
F200604_SNOW0_inf,F200604,SNOW,0,inf
F200604_SNOW1_-20,F200604,SNOW,1,-20.0
F200604_SNOW1_-10,F200604,SNOW,1,-10.0
F200604_SNOW1_-5,F200604,SNOW,1,-5.0
F200604_SNOW1_0,F200604,SNOW,1,0.0
F200604_SNOW1_5,F200604,SNOW,1,5.0
F200604_SNOW1_10,F200604,SNOW,1,10.0
F200604_SNOW1_20,F200604,SNOW,1,20.0
F200604_SNOW1_inf,F200604,SNOW,1,inf
F200604_SNOW2_-20,F200604,SNOW,2,-20.0
F200604_SNOW2_-10,F200604,SNOW,2,-10.0
F200604_SNOW2_-5,F200604,SNOW,2,-5.0
F200604_SNOW2_0,F200604,SNOW,2,0.0
F200604_SNOW2_5,F200604,SNOW,2,5.0
F200604_SNOW2_10,F200604,SNOW,2,10.0
F200604_SNOW2_20,F200604,SNOW,2,20.0
F200604_SNOW2_inf,F200604,SNOW,2,inf
F200604_SNOW3_-20,F200604,SNOW,3,-20.0
F200604_SNOW3_-10,F200604,SNOW,3,-10.0
F200604_SNOW3_-5,F200604,SNOW,3,-5.0
F200604_SNOW3_0,F200604,SNOW,3,0.0
F200604_SNOW3_5,F200604,SNOW,3,5.0
F200604_SNOW3_10,F200604,SNOW,3,10.0
F200604_SNOW3_20,F200604,SNOW,3,20.0
F200604_SNOW3_inf,F200604,SNOW,3,inf
F200604_SNOW4_-20,F200604,SNOW,4,-20.0
F200604_SNOW4_-10,F200604,SNOW,4,-10.0
F200604_SNOW4_-5,F200604,SNOW,4,-5.0
F200604_SNOW4_0,F200604,SNOW,4,0.0
F200604_SNOW4_5,F200604,SNOW,4,5.0
F200604_SNOW4_10,F200604,SNOW,4,10.0
F200604_SNOW4_20,F200604,SNOW,4,20.0
F200604_SNOW4_inf,F200604,SNOW,4,inf
F200604_VACUUM0_-20,F200604,VACUUM,0,-20.0
F200604_VACUUM0_-10,F200604,VACUUM,0,-10.0
F200604_VACUUM0_-5,F200604,VACUUM,0,-5.0
F200604_VACUUM0_0,F200604,VACUUM,0,0.0
F200604_VACUUM0_5,F200604,VACUUM,0,5.0
F200604_VACUUM0_10,F200604,VACUUM,0,10.0
F200604_VACUUM0_20,F200604,VACUUM,0,20.0
F200604_VACUUM0_inf,F200604,VACUUM,0,inf
F200604_VACUUM1_-20,F200604,VACUUM,1,-20.0
F200604_VACUUM1_-10,F200604,VACUUM,1,-10.0
F200604_VACUUM1_-5,F200604,VACUUM,1,-5.0
F200604_VACUUM1_0,F200604,VACUUM,1,0.0
F200604_VACUUM1_5,F200604,VACUUM,1,5.0
F200604_VACUUM1_10,F200604,VACUUM,1,10.0
F200604_VACUUM1_20,F200604,VACUUM,1,20.0
F200604_VACUUM1_inf,F200604,VACUUM,1,inf
F200604_VACUUM2_-20,F200604,VACUUM,2,-20.0
F200604_VACUUM2_-10,F200604,VACUUM,2,-10.0
F200604_VACUUM2_-5,F200604,VACUUM,2,-5.0
F200604_VACUUM2_0,F200604,VACUUM,2,0.0
F200604_VACUUM2_5,F200604,VACUUM,2,5.0
F200604_VACUUM2_10,F200604,VACUUM,2,10.0
F200604_VACUUM2_20,F200604,VACUUM,2,20.0
F200604_VACUUM2_inf,F200604,VACUUM,2,inf
F200604_VACUUM3_-20,F200604,VACUUM,3,-20.0
F200604_VACUUM3_-10,F200604,VACUUM,3,-10.0
F200604_VACUUM3_-5,F200604,VACUUM,3,-5.0
F200604_VACUUM3_0,F200604,VACUUM,3,0.0
F200604_VACUUM3_5,F200604,VACUUM,3,5.0
F200604_VACUUM3_10,F200604,VACUUM,3,10.0
F200604_VACUUM3_20,F200604,VACUUM,3,20.0
F200604_VACUUM3_inf,F200604,VACUUM,3,inf
F200604_VACUUM4_-20,F200604,VACUUM,4,-20.0
F200604_VACUUM4_-10,F200604,VACUUM,4,-10.0
F200604_VACUUM4_-5,F200604,VACUUM,4,-5.0
F200604_VACUUM4_0,F200604,VACUUM,4,0.0
F200604_VACUUM4_5,F200604,VACUUM,4,5.0
F200604_VACUUM4_10,F200604,VACUUM,4,10.0
F200604_VACUUM4_20,F200604,VACUUM,4,20.0
F200604_VACUUM4_inf,F200604,VACUUM,4,inf
F200604_WASHING0_-20,F200604,WASHING,0,-20.0
F200604_WASHING0_-10,F200604,WASHING,0,-10.0
F200604_WASHING0_-5,F200604,WASHING,0,-5.0
F200604_WASHING0_0,F200604,WASHING,0,0.0
F200604_WASHING0_5,F200604,WASHING,0,5.0
F200604_WASHING0_10,F200604,WASHING,0,10.0
F200604_WASHING0_20,F200604,WASHING,0,20.0
F200604_WASHING0_inf,F200604,WASHING,0,inf
F200604_WASHING1_-20,F200604,WASHING,1,-20.0
F200604_WASHING1_-10,F200604,WASHING,1,-10.0
F200604_WASHING1_-5,F200604,WASHING,1,-5.0
F200604_WASHING1_0,F200604,WASHING,1,0.0
F200604_WASHING1_5,F200604,WASHING,1,5.0
F200604_WASHING1_10,F200604,WASHING,1,10.0
F200604_WASHING1_20,F200604,WASHING,1,20.0
F200604_WASHING1_inf,F200604,WASHING,1,inf
F200604_WASHING2_-20,F200604,WASHING,2,-20.0
F200604_WASHING2_-10,F200604,WASHING,2,-10.0
F200604_WASHING2_-5,F200604,WASHING,2,-5.0
F200604_WASHING2_0,F200604,WASHING,2,0.0
F200604_WASHING2_5,F200604,WASHING,2,5.0
F200604_WASHING2_10,F200604,WASHING,2,10.0
F200604_WASHING2_20,F200604,WASHING,2,20.0
F200604_WASHING2_inf,F200604,WASHING,2,inf
F200604_WASHING3_-20,F200604,WASHING,3,-20.0
F200604_WASHING3_-10,F200604,WASHING,3,-10.0
F200604_WASHING3_-5,F200604,WASHING,3,-5.0
F200604_WASHING3_0,F200604,WASHING,3,0.0
F200604_WASHING3_5,F200604,WASHING,3,5.0
F200604_WASHING3_10,F200604,WASHING,3,10.0
F200604_WASHING3_20,F200604,WASHING,3,20.0
F200604_WASHING3_inf,F200604,WASHING,3,inf
F200604_WASHING4_-20,F200604,WASHING,4,-20.0
F200604_WASHING4_-10,F200604,WASHING,4,-10.0
F200604_WASHING4_-5,F200604,WASHING,4,-5.0
F200604_WASHING4_0,F200604,WASHING,4,0.0
F200604_WASHING4_5,F200604,WASHING,4,5.0
F200604_WASHING4_10,F200604,WASHING,4,10.0
F200604_WASHING4_20,F200604,WASHING,4,20.0
F200604_WASHING4_inf,F200604,WASHING,4,inf
F200605_SNOW0_-20,F200605,SNOW,0,-20.0
F200605_SNOW0_-10,F200605,SNOW,0,-10.0
F200605_SNOW0_-5,F200605,SNOW,0,-5.0
F200605_SNOW0_0,F200605,SNOW,0,0.0
F200605_SNOW0_5,F200605,SNOW,0,5.0
F200605_SNOW0_10,F200605,SNOW,0,10.0
F200605_SNOW0_20,F200605,SNOW,0,20.0
F200605_SNOW0_inf,F200605,SNOW,0,inf
F200605_SNOW1_-20,F200605,SNOW,1,-20.0
F200605_SNOW1_-10,F200605,SNOW,1,-10.0
F200605_SNOW1_-5,F200605,SNOW,1,-5.0
F200605_SNOW1_0,F200605,SNOW,1,0.0
F200605_SNOW1_5,F200605,SNOW,1,5.0
F200605_SNOW1_10,F200605,SNOW,1,10.0
F200605_SNOW1_20,F200605,SNOW,1,20.0
F200605_SNOW1_inf,F200605,SNOW,1,inf
F200605_SNOW2_-20,F200605,SNOW,2,-20.0
F200605_SNOW2_-10,F200605,SNOW,2,-10.0
F200605_SNOW2_-5,F200605,SNOW,2,-5.0
F200605_SNOW2_0,F200605,SNOW,2,0.0
F200605_SNOW2_5,F200605,SNOW,2,5.0
F200605_SNOW2_10,F200605,SNOW,2,10.0
F200605_SNOW2_20,F200605,SNOW,2,20.0
F200605_SNOW2_inf,F200605,SNOW,2,inf
F200605_SNOW3_-20,F200605,SNOW,3,-20.0
F200605_SNOW3_-10,F200605,SNOW,3,-10.0
F200605_SNOW3_-5,F200605,SNOW,3,-5.0
F200605_SNOW3_0,F200605,SNOW,3,0.0
F200605_SNOW3_5,F200605,SNOW,3,5.0
F200605_SNOW3_10,F200605,SNOW,3,10.0
F200605_SNOW3_20,F200605,SNOW,3,20.0
F200605_SNOW3_inf,F200605,SNOW,3,inf
F200605_SNOW4_-20,F200605,SNOW,4,-20.0
F200605_SNOW4_-10,F200605,SNOW,4,-10.0
F200605_SNOW4_-5,F200605,SNOW,4,-5.0
F200605_SNOW4_0,F200605,SNOW,4,0.0
F200605_SNOW4_5,F200605,SNOW,4,5.0
F200605_SNOW4_10,F200605,SNOW,4,10.0
F200605_SNOW4_20,F200605,SNOW,4,20.0
F200605_SNOW4_inf,F200605,SNOW,4,inf
F200605_VACUUM0_-20,F200605,VACUUM,0,-20.0
F200605_VACUUM0_-10,F200605,VACUUM,0,-10.0
F200605_VACUUM0_-5,F200605,VACUUM,0,-5.0
F200605_VACUUM0_0,F200605,VACUUM,0,0.0
F200605_VACUUM0_5,F200605,VACUUM,0,5.0
F200605_VACUUM0_10,F200605,VACUUM,0,10.0
F200605_VACUUM0_20,F200605,VACUUM,0,20.0
F200605_VACUUM0_inf,F200605,VACUUM,0,inf
F200605_VACUUM1_-20,F200605,VACUUM,1,-20.0
F200605_VACUUM1_-10,F200605,VACUUM,1,-10.0
F200605_VACUUM1_-5,F200605,VACUUM,1,-5.0
F200605_VACUUM1_0,F200605,VACUUM,1,0.0
F200605_VACUUM1_5,F200605,VACUUM,1,5.0
F200605_VACUUM1_10,F200605,VACUUM,1,10.0
F200605_VACUUM1_20,F200605,VACUUM,1,20.0
F200605_VACUUM1_inf,F200605,VACUUM,1,inf
F200605_VACUUM2_-20,F200605,VACUUM,2,-20.0
F200605_VACUUM2_-10,F200605,VACUUM,2,-10.0
F200605_VACUUM2_-5,F200605,VACUUM,2,-5.0
F200605_VACUUM2_0,F200605,VACUUM,2,0.0
F200605_VACUUM2_5,F200605,VACUUM,2,5.0
F200605_VACUUM2_10,F200605,VACUUM,2,10.0
F200605_VACUUM2_20,F200605,VACUUM,2,20.0
F200605_VACUUM2_inf,F200605,VACUUM,2,inf
F200605_VACUUM3_-20,F200605,VACUUM,3,-20.0
F200605_VACUUM3_-10,F200605,VACUUM,3,-10.0
F200605_VACUUM3_-5,F200605,VACUUM,3,-5.0
F200605_VACUUM3_0,F200605,VACUUM,3,0.0
F200605_VACUUM3_5,F200605,VACUUM,3,5.0
F200605_VACUUM3_10,F200605,VACUUM,3,10.0
F200605_VACUUM3_20,F200605,VACUUM,3,20.0
F200605_VACUUM3_inf,F200605,VACUUM,3,inf
F200605_VACUUM4_-20,F200605,VACUUM,4,-20.0
F200605_VACUUM4_-10,F200605,VACUUM,4,-10.0
F200605_VACUUM4_-5,F200605,VACUUM,4,-5.0
F200605_VACUUM4_0,F200605,VACUUM,4,0.0
F200605_VACUUM4_5,F200605,VACUUM,4,5.0
F200605_VACUUM4_10,F200605,VACUUM,4,10.0
F200605_VACUUM4_20,F200605,VACUUM,4,20.0
F200605_VACUUM4_inf,F200605,VACUUM,4,inf
F200605_WASHING0_-20,F200605,WASHING,0,-20.0
F200605_WASHING0_-10,F200605,WASHING,0,-10.0
F200605_WASHING0_-5,F200605,WASHING,0,-5.0
F200605_WASHING0_0,F200605,WASHING,0,0.0
F200605_WASHING0_5,F200605,WASHING,0,5.0
F200605_WASHING0_10,F200605,WASHING,0,10.0
F200605_WASHING0_20,F200605,WASHING,0,20.0
F200605_WASHING0_inf,F200605,WASHING,0,inf
F200605_WASHING1_-20,F200605,WASHING,1,-20.0
F200605_WASHING1_-10,F200605,WASHING,1,-10.0
F200605_WASHING1_-5,F200605,WASHING,1,-5.0
F200605_WASHING1_0,F200605,WASHING,1,0.0
F200605_WASHING1_5,F200605,WASHING,1,5.0
F200605_WASHING1_10,F200605,WASHING,1,10.0
F200605_WASHING1_20,F200605,WASHING,1,20.0
F200605_WASHING1_inf,F200605,WASHING,1,inf
F200605_WASHING2_-20,F200605,WASHING,2,-20.0
F200605_WASHING2_-10,F200605,WASHING,2,-10.0
F200605_WASHING2_-5,F200605,WASHING,2,-5.0
F200605_WASHING2_0,F200605,WASHING,2,0.0
F200605_WASHING2_5,F200605,WASHING,2,5.0
F200605_WASHING2_10,F200605,WASHING,2,10.0
F200605_WASHING2_20,F200605,WASHING,2,20.0
F200605_WASHING2_inf,F200605,WASHING,2,inf
F200605_WASHING3_-20,F200605,WASHING,3,-20.0
F200605_WASHING3_-10,F200605,WASHING,3,-10.0
F200605_WASHING3_-5,F200605,WASHING,3,-5.0
F200605_WASHING3_0,F200605,WASHING,3,0.0
F200605_WASHING3_5,F200605,WASHING,3,5.0
F200605_WASHING3_10,F200605,WASHING,3,10.0
F200605_WASHING3_20,F200605,WASHING,3,20.0
F200605_WASHING3_inf,F200605,WASHING,3,inf
F200605_WASHING4_-20,F200605,WASHING,4,-20.0
F200605_WASHING4_-10,F200605,WASHING,4,-10.0
F200605_WASHING4_-5,F200605,WASHING,4,-5.0
F200605_WASHING4_0,F200605,WASHING,4,0.0
F200605_WASHING4_5,F200605,WASHING,4,5.0
F200605_WASHING4_10,F200605,WASHING,4,10.0
F200605_WASHING4_20,F200605,WASHING,4,20.0
F200605_WASHING4_inf,F200605,WASHING,4,inf
F200606_SNOW0_-20,F200606,SNOW,0,-20.0
F200606_SNOW0_-10,F200606,SNOW,0,-10.0
F200606_SNOW0_-5,F200606,SNOW,0,-5.0
F200606_SNOW0_0,F200606,SNOW,0,0.0
F200606_SNOW0_5,F200606,SNOW,0,5.0
F200606_SNOW0_10,F200606,SNOW,0,10.0
F200606_SNOW0_20,F200606,SNOW,0,20.0
F200606_SNOW0_inf,F200606,SNOW,0,inf
F200606_SNOW1_-20,F200606,SNOW,1,-20.0
F200606_SNOW1_-10,F200606,SNOW,1,-10.0
F200606_SNOW1_-5,F200606,SNOW,1,-5.0
F200606_SNOW1_0,F200606,SNOW,1,0.0
F200606_SNOW1_5,F200606,SNOW,1,5.0
F200606_SNOW1_10,F200606,SNOW,1,10.0
F200606_SNOW1_20,F200606,SNOW,1,20.0
F200606_SNOW1_inf,F200606,SNOW,1,inf
F200606_SNOW2_-20,F200606,SNOW,2,-20.0
F200606_SNOW2_-10,F200606,SNOW,2,-10.0
F200606_SNOW2_-5,F200606,SNOW,2,-5.0
F200606_SNOW2_0,F200606,SNOW,2,0.0
F200606_SNOW2_5,F200606,SNOW,2,5.0
F200606_SNOW2_10,F200606,SNOW,2,10.0
F200606_SNOW2_20,F200606,SNOW,2,20.0
F200606_SNOW2_inf,F200606,SNOW,2,inf
F200606_SNOW3_-20,F200606,SNOW,3,-20.0
F200606_SNOW3_-10,F200606,SNOW,3,-10.0
F200606_SNOW3_-5,F200606,SNOW,3,-5.0
F200606_SNOW3_0,F200606,SNOW,3,0.0
F200606_SNOW3_5,F200606,SNOW,3,5.0
F200606_SNOW3_10,F200606,SNOW,3,10.0
F200606_SNOW3_20,F200606,SNOW,3,20.0
F200606_SNOW3_inf,F200606,SNOW,3,inf
F200606_SNOW4_-20,F200606,SNOW,4,-20.0
F200606_SNOW4_-10,F200606,SNOW,4,-10.0
F200606_SNOW4_-5,F200606,SNOW,4,-5.0
F200606_SNOW4_0,F200606,SNOW,4,0.0
F200606_SNOW4_5,F200606,SNOW,4,5.0
F200606_SNOW4_10,F200606,SNOW,4,10.0
F200606_SNOW4_20,F200606,SNOW,4,20.0
F200606_SNOW4_inf,F200606,SNOW,4,inf
F200606_VACUUM0_-20,F200606,VACUUM,0,-20.0
F200606_VACUUM0_-10,F200606,VACUUM,0,-10.0
F200606_VACUUM0_-5,F200606,VACUUM,0,-5.0
F200606_VACUUM0_0,F200606,VACUUM,0,0.0
F200606_VACUUM0_5,F200606,VACUUM,0,5.0
F200606_VACUUM0_10,F200606,VACUUM,0,10.0
F200606_VACUUM0_20,F200606,VACUUM,0,20.0
F200606_VACUUM0_inf,F200606,VACUUM,0,inf
F200606_VACUUM1_-20,F200606,VACUUM,1,-20.0
F200606_VACUUM1_-10,F200606,VACUUM,1,-10.0
F200606_VACUUM1_-5,F200606,VACUUM,1,-5.0
F200606_VACUUM1_0,F200606,VACUUM,1,0.0
F200606_VACUUM1_5,F200606,VACUUM,1,5.0
F200606_VACUUM1_10,F200606,VACUUM,1,10.0
F200606_VACUUM1_20,F200606,VACUUM,1,20.0
F200606_VACUUM1_inf,F200606,VACUUM,1,inf
F200606_VACUUM2_-20,F200606,VACUUM,2,-20.0
F200606_VACUUM2_-10,F200606,VACUUM,2,-10.0
F200606_VACUUM2_-5,F200606,VACUUM,2,-5.0
F200606_VACUUM2_0,F200606,VACUUM,2,0.0
F200606_VACUUM2_5,F200606,VACUUM,2,5.0
F200606_VACUUM2_10,F200606,VACUUM,2,10.0
F200606_VACUUM2_20,F200606,VACUUM,2,20.0
F200606_VACUUM2_inf,F200606,VACUUM,2,inf
F200606_VACUUM3_-20,F200606,VACUUM,3,-20.0
F200606_VACUUM3_-10,F200606,VACUUM,3,-10.0
F200606_VACUUM3_-5,F200606,VACUUM,3,-5.0
F200606_VACUUM3_0,F200606,VACUUM,3,0.0
F200606_VACUUM3_5,F200606,VACUUM,3,5.0
F200606_VACUUM3_10,F200606,VACUUM,3,10.0
F200606_VACUUM3_20,F200606,VACUUM,3,20.0
F200606_VACUUM3_inf,F200606,VACUUM,3,inf
F200606_VACUUM4_-20,F200606,VACUUM,4,-20.0
F200606_VACUUM4_-10,F200606,VACUUM,4,-10.0
F200606_VACUUM4_-5,F200606,VACUUM,4,-5.0
F200606_VACUUM4_0,F200606,VACUUM,4,0.0
F200606_VACUUM4_5,F200606,VACUUM,4,5.0
F200606_VACUUM4_10,F200606,VACUUM,4,10.0
F200606_VACUUM4_20,F200606,VACUUM,4,20.0
F200606_VACUUM4_inf,F200606,VACUUM,4,inf
F200606_WASHING0_-20,F200606,WASHING,0,-20.0
F200606_WASHING0_-10,F200606,WASHING,0,-10.0
F200606_WASHING0_-5,F200606,WASHING,0,-5.0
F200606_WASHING0_0,F200606,WASHING,0,0.0
F200606_WASHING0_5,F200606,WASHING,0,5.0
F200606_WASHING0_10,F200606,WASHING,0,10.0
F200606_WASHING0_20,F200606,WASHING,0,20.0
F200606_WASHING0_inf,F200606,WASHING,0,inf
F200606_WASHING1_-20,F200606,WASHING,1,-20.0
F200606_WASHING1_-10,F200606,WASHING,1,-10.0
F200606_WASHING1_-5,F200606,WASHING,1,-5.0
F200606_WASHING1_0,F200606,WASHING,1,0.0
F200606_WASHING1_5,F200606,WASHING,1,5.0
F200606_WASHING1_10,F200606,WASHING,1,10.0
F200606_WASHING1_20,F200606,WASHING,1,20.0
F200606_WASHING1_inf,F200606,WASHING,1,inf
F200606_WASHING2_-20,F200606,WASHING,2,-20.0
F200606_WASHING2_-10,F200606,WASHING,2,-10.0
F200606_WASHING2_-5,F200606,WASHING,2,-5.0
F200606_WASHING2_0,F200606,WASHING,2,0.0
F200606_WASHING2_5,F200606,WASHING,2,5.0
F200606_WASHING2_10,F200606,WASHING,2,10.0
F200606_WASHING2_20,F200606,WASHING,2,20.0
F200606_WASHING2_inf,F200606,WASHING,2,inf
F200606_WASHING3_-20,F200606,WASHING,3,-20.0
F200606_WASHING3_-10,F200606,WASHING,3,-10.0
F200606_WASHING3_-5,F200606,WASHING,3,-5.0
F200606_WASHING3_0,F200606,WASHING,3,0.0
F200606_WASHING3_5,F200606,WASHING,3,5.0
F200606_WASHING3_10,F200606,WASHING,3,10.0
F200606_WASHING3_20,F200606,WASHING,3,20.0
F200606_WASHING3_inf,F200606,WASHING,3,inf
F200606_WASHING4_-20,F200606,WASHING,4,-20.0
F200606_WASHING4_-10,F200606,WASHING,4,-10.0
F200606_WASHING4_-5,F200606,WASHING,4,-5.0
F200606_WASHING4_0,F200606,WASHING,4,0.0
F200606_WASHING4_5,F200606,WASHING,4,5.0
F200606_WASHING4_10,F200606,WASHING,4,10.0
F200606_WASHING4_20,F200606,WASHING,4,20.0
F200606_WASHING4_inf,F200606,WASHING,4,inf
F200607_SNOW0_-20,F200607,SNOW,0,-20.0
F200607_SNOW0_-10,F200607,SNOW,0,-10.0
F200607_SNOW0_-5,F200607,SNOW,0,-5.0
F200607_SNOW0_0,F200607,SNOW,0,0.0
F200607_SNOW0_5,F200607,SNOW,0,5.0
F200607_SNOW0_10,F200607,SNOW,0,10.0
F200607_SNOW0_20,F200607,SNOW,0,20.0
F200607_SNOW0_inf,F200607,SNOW,0,inf
F200607_SNOW1_-20,F200607,SNOW,1,-20.0
F200607_SNOW1_-10,F200607,SNOW,1,-10.0
F200607_SNOW1_-5,F200607,SNOW,1,-5.0
F200607_SNOW1_0,F200607,SNOW,1,0.0
F200607_SNOW1_5,F200607,SNOW,1,5.0
F200607_SNOW1_10,F200607,SNOW,1,10.0
F200607_SNOW1_20,F200607,SNOW,1,20.0
F200607_SNOW1_inf,F200607,SNOW,1,inf
F200607_SNOW2_-20,F200607,SNOW,2,-20.0
F200607_SNOW2_-10,F200607,SNOW,2,-10.0
F200607_SNOW2_-5,F200607,SNOW,2,-5.0
F200607_SNOW2_0,F200607,SNOW,2,0.0
F200607_SNOW2_5,F200607,SNOW,2,5.0
F200607_SNOW2_10,F200607,SNOW,2,10.0
F200607_SNOW2_20,F200607,SNOW,2,20.0
F200607_SNOW2_inf,F200607,SNOW,2,inf
F200607_SNOW3_-20,F200607,SNOW,3,-20.0
F200607_SNOW3_-10,F200607,SNOW,3,-10.0
F200607_SNOW3_-5,F200607,SNOW,3,-5.0
F200607_SNOW3_0,F200607,SNOW,3,0.0
F200607_SNOW3_5,F200607,SNOW,3,5.0
F200607_SNOW3_10,F200607,SNOW,3,10.0
F200607_SNOW3_20,F200607,SNOW,3,20.0
F200607_SNOW3_inf,F200607,SNOW,3,inf
F200607_SNOW4_-20,F200607,SNOW,4,-20.0
F200607_SNOW4_-10,F200607,SNOW,4,-10.0
F200607_SNOW4_-5,F200607,SNOW,4,-5.0
F200607_SNOW4_0,F200607,SNOW,4,0.0
F200607_SNOW4_5,F200607,SNOW,4,5.0
F200607_SNOW4_10,F200607,SNOW,4,10.0
F200607_SNOW4_20,F200607,SNOW,4,20.0
F200607_SNOW4_inf,F200607,SNOW,4,inf
F200607_VACUUM0_-20,F200607,VACUUM,0,-20.0
F200607_VACUUM0_-10,F200607,VACUUM,0,-10.0
F200607_VACUUM0_-5,F200607,VACUUM,0,-5.0
F200607_VACUUM0_0,F200607,VACUUM,0,0.0
F200607_VACUUM0_5,F200607,VACUUM,0,5.0
F200607_VACUUM0_10,F200607,VACUUM,0,10.0
